FaceID,X,Y,Z,U_std,V_std,U_fast,V_fast,U_diff,V_diff,PixelX_std,PixelY_std,PixelX_fast,PixelY_fast,URegion_std,URegion_fast
676,0.764273775,0.439053983,-0.47235283,0.41189505147968636,0.6446863172985442,0.41189505147968636,0.6555496261313153,0.0,0.01086330883277109,131,102,131,104,other,other
677,0.80315092,0.329476828,-0.496380519,0.41189505089554135,0.606872356470542,0.41189505089554135,0.6110779157079576,0.0,0.0042055592374155015,131,96,131,97,other,other
678,0.871405798,0.273291442,-0.407386454,0.4303991172200695,0.5881123394761927,0.4303991172200695,0.5904340773556648,0.0,0.0023217378794720966,137,93,137,93,other,other
679,0.928991655,0.21303036,-0.302642646,0.4498768436628123,0.5683333247552382,0.4498768436628123,0.5694027699459615,0.0,0.0010694451907232727,143,90,143,90,other,other
680,0.971872434,0.144954476,-0.185612963,0.4699654947893076,0.5463035722446812,0.4699654947893076,0.5466329649533861,0.0,0.000329392708704912,149,86,149,86,other,other
681,0.995422137,0.072477181,-0.06230432,0.49005133459163963,0.5230904488575193,0.49005133459163963,0.5231310362110783,0.0,4.058735355894072e-05,156,83,156,83,other,other
682,0.998210688,-6.44e-09,0.059794832,0.509522323232364,0.4999999979500843,0.509522323232364,0.4999999979500843,0.0,0.0,162,79,162,79,other,other
683,0.982405227,-0.06832265,0.173815953,0.5278706900285443,0.47823526970211283,0.5278706900285443,0.4782012875158751,0.0,3.398218623773541e-05,168,76,168,76,other,other
684,0.95147871,-0.127019493,0.280275424,0.5455924995555986,0.4594589225070876,0.5455924995555986,0.4592382787154715,0.0,0.00022064379161607084,174,73,174,73,other,other
685,0.904654956,-0.172566526,0.389641124,0.5647274381761681,0.44479402249807143,0.5647274381761681,0.4442337560543997,0.0,0.0005602664436717419,180,70,180,70,other,other
686,0.876382189,-0.094021405,0.472349694,0.5786767742581909,0.47002778697070713,0.5786767742581909,0.46993889184633864,0.0,8.889512436849323e-05,184,74,184,74,other,other
687,0.843426828,-0.205523004,0.496378365,0.584660847302727,0.4341104616198955,0.584660847302727,0.4331529645439876,0.0,0.0009574970759079204,186,69,186,68,other,other
688,0.794023594,-0.32362492,0.514580842,0.5915165525628971,0.395098405627399,0.5915165525628971,0.3911280963321404,0.0,0.0039703092952586005,188,62,188,62,other,other
689,0.865621081,-0.291096744,0.407385358,0.5700082783855189,0.405979845041886,0.5700082783855189,0.4031466612191631,0.0,0.0028331838227229067,181,64,181,64,other,other
690,0.923741387,-0.248870138,0.29114516,0.548593969027229,0.41994076192653595,0.548593969027229,0.41820876586228095,0.0,0.0017319960642550036,175,66,175,66,other,other
691,0.964166397,-0.200009956,0.17429623,0.5284636774840833,0.4359025486857939,0.5284636774840833,0.435021897322256,0.0,0.000880651363537932,168,69,168,69,other,other
692,0.988291518,-0.140617575,0.059216317,0.5095248366324787,0.4550911987791101,0.5095248366324787,0.4547908368367662,0.0,0.00030036194234389635,162,72,162,72,other,other
693,0.995422136,-0.072477191,-0.06230431,0.49005133617430074,0.47690954793031637,0.49005133617430074,0.476868960559795,0.0,4.058737052137218e-05,156,75,156,75,other,other
694,0.982246598,-3.99e-09,-0.187594299,0.4699654905231096,0.4999999987299435,0.4699654905231096,0.4999999987299435,0.0,0.0,149,79,149,79,other,other
695,0.948321943,0.072477247,-0.308921579,0.4498796353776482,0.5230904699214396,0.4498796353776482,0.5231310573862304,0.0,4.058746479085329e-05,143,83,143,83,other,other
696,0.89690936,0.140617763,-0.419261547,0.43040609937590923,0.5449088616417633,0.43040609937590923,0.5452092248029291,0.0,0.0003003631611657731,137,86,137,86,other,other
697,0.832600971,0.20489285,-0.514581911,0.4118950451898422,0.5656845925725849,0.4118950451898422,0.5666330799086966,0.0,0.0009484873361117474,131,89,131,90,other,other
698,0.848585065,0.069600838,-0.524460781,0.4118950401175664,0.5221725611243331,0.4118950401175664,0.5222084921662656,0.0,3.5931041932557584e-05,131,83,131,83,other,other
699,0.905917216,-3.19e-09,-0.423454835,0.4304086148880168,0.49999999898459146,0.43040861488801674,0.49999999898459146,5.551115123125783e-17,0.0,137,79,137,79,other,other
700,0.948321943,-0.072477247,-0.308921579,0.4498796353776482,0.47690953007856035,0.4498796353776482,0.4768689426137695,0.0,4.058746479085329e-05,143,75,143,75,other,other
701,0.971872431,-0.144954495,-0.185612963,0.4699654946987819,0.45369642163534296,0.4699654946987819,0.4533670287952864,0.0,0.0003293928400565638,149,72,149,72,other,other
702,0.975138435,-0.21303026,-0.061017549,0.49005413037797574,0.43166670781860284,0.49005413037797574,0.43059726417641847,0.0,0.0010694436421843645,156,68,156,68,other,other
703,0.960058597,-0.273462913,0.059207481,0.5098027809897762,0.41183091812984074,0.5098027809897762,0.40950459707904596,0.0,0.0023263210507947774,162,65,162,65,other,other
704,0.927889717,-0.326515781,0.180022548,0.5304992012184822,0.39412536978717544,0.5304992012184822,0.3900400886253647,0.0,0.004085281161810728,169,62,169,62,other,other
705,0.87678857,-0.373696848,0.302642478,0.5528978277602961,0.3780900390830227,0.5528978277602961,0.37175754820887025,0.0,0.006332490874152441,176,60,176,59,other,other
706,0.808269965,-0.413424156,0.419261412,0.5761567437393881,0.3643326821830555,0.5761567437393881,0.3554734506270403,0.0,0.008859231556015201,183,57,183,56,other,other
707,0.727431567,-0.442475188,0.524460697,0.5994186074190607,0.3541004731319806,0.5994186074190608,0.34294463582680745,1.1102230246251565e-16,0.011155837305173166,191,56,191,54,other,other
708,0.645609358,-0.555093447,0.524461459,0.6085797748067511,0.3126824921171684,0.6085797748067511,0.28757600079998946,0.0,0.02510649131717896,194,49,194,45,other,other
709,0.732903362,-0.532482927,0.42345554,0.5833843969756435,0.32125905437205404,0.5833843969756435,0.2997561185773491,0.0,0.02150293579470497,186,51,186,47,other,other
710,0.809811515,-0.498770884,0.308922185,0.5580015598939354,0.3337849134094414,0.5580015598939354,0.31682531593011537,0.0,0.016959597479326016,178,53,178,50,other,other
711,0.87146607,-0.453976411,0.185613326,0.5333992888064014,0.35000503312245135,0.5333992888064014,0.3378193519151012,0.0,0.01218568120735014,170,55,170,53,other,other
712,0.914122606,-0.400820047,0.061017626,0.5106078464260648,0.36872525780525517,0.5106078464260648,0.3607389226536505,0.0,0.007986335151604684,162,58,162,57,other,other
713,0.937444065,-0.343064268,-0.059207539,0.48996135012437303,0.38853513222547265,0.48996135012437303,0.3837438935332815,0.0,0.004791238692191169,156,61,156,61,other,other
714,0.942601856,-0.281235768,-0.180022733,0.46996549340232907,0.4092557053076144,0.46996549340232907,0.4067147616332306,0.0,0.0025409436743837888,149,65,149,64,other,other
715,0.92899164,-0.213030394,-0.302642667,0.4498768396534266,0.43166666414462074,0.4498768396534266,0.4305972184262038,0.0,0.0010694457184169393,143,68,143,68,other,other
716,0.896909344,-0.140617782,-0.419261576,0.430406094063546,0.4550911322713439,0.430406094063546,0.4547907689873919,0.0,0.00030036328395199874,137,72,137,72,other,other
717,0.848585086,-0.069600833,-0.524460747,0.4118950464932543,0.47782744046310405,0.4118950464932543,0.4777915094288989,0.0,3.5931034205127776e-05,131,75,131,75,other,other
718,0.832600971,-0.20489285,-0.514581911,0.4118950451898422,0.4343154074274151,0.4118950451898422,0.43336692009130334,0.0,0.0009484873361117474,131,69,131,68,other,other
719,0.871405812,-0.273291446,-0.407386422,0.4303991229973213,0.41188765922337356,0.4303991229973213,0.40956592123893465,0.0,0.0023217379844389097,137,65,137,65,other,other
720,0.893606975,-0.341614585,-0.291146097,0.44987186673128854,0.38902625625949244,0.44987186673128854,0.384300216756174,0.0,0.004726039503318458,143,61,143,61,other,other
721,0.897593054,-0.404904077,-0.174296867,0.4694747810123156,0.36730490970817264,0.4694747810123156,0.3590433878169065,0.0,0.008261521891266166,149,58,149,57,other,other
722,0.882200805,-0.467135025,-0.059216618,0.48933292619034063,0.3452861947599773,0.48933292619034063,0.33182984348292577,0.0,0.013456351277051526,156,54,156,52,other,other
723,0.847917159,-0.526454776,0.06230458,0.5116736557541994,0.3235209456836494,0.5116736557541994,0.30289915067305245,0.0,0.020621795010596966,163,51,163,48,other,other
724,0.794655948,-0.57734739,0.187595083,0.536896333259503,0.30408784638545594,0.536896333259503,0.27492260455766504,0.0,0.0291652418277909,171,48,171,43,other,other
725,0.724607997,-0.616043833,0.308922718,0.5641390154660442,0.2887344095373529,0.5641390154660442,0.251060192102603,0.0,0.03767421743474991,179,45,179,39,other,other
726,0.642960918,-0.640952406,0.419262771,0.5919656045979483,0.2785395848301405,0.5919656045979483,0.23420187897200354,0.0,0.04433770585813698,188,44,188,37,other,other
727,0.553153078,-0.655153421,0.514583003,0.6192533082656204,0.27260397679080617,0.6192533082656204,0.2239669707325041,0.0,0.04863700605830207,197,43,197,35,other,other
728,0.456096357,-0.738634762,0.496381709,0.6317274974640811,0.2354708458209266,0.6317274974640811,0.2354708458209266,0.0,0.0,201,37,201,37,other,other
729,0.544342072,-0.733298592,0.407387877,0.602253707965388,0.23797975422700687,0.602253707965388,0.23797975422700687,0.0,0.0,192,37,192,37,other,other
730,0.626352066,-0.718393787,0.302644107,0.5716365286438537,0.24487762626945397,0.5716365286438537,0.24487762626945397,0.0,0.0,182,38,182,38,other,other
731,0.701059016,-0.688522822,0.185614058,0.5411930704835475,0.25825949493257994,0.5411930704835475,0.19779483350304863,0.0,0.0604646614295313,172,41,172,31,other,other
732,0.762713652,-0.64372821,0.062304702,0.5129722767900847,0.277386733972593,0.5129722767900847,0.23223923080754263,0.0,0.04514750316505037,163,44,163,36,other,other
733,0.807571734,-0.586730277,-0.059795283,0.4882371064603602,0.30041488643302533,0.4882371064603602,0.2693676213126078,0.0,0.031047265120417555,155,47,155,42,other,other
734,0.834944541,-0.522163967,-0.17381716,0.46733398918723407,0.3251248979022886,0.46733398918723407,0.30511120974608613,0.0,0.02001368815620247,149,51,149,48,other,other
735,0.844425521,-0.456497855,-0.280277092,0.4489951252063481,0.3491036092571553,0.4489951252063481,0.33668227843003146,0.0,0.012421330827123822,143,55,143,53,other,other
736,0.833315244,-0.392127406,-0.389643172,0.4303890493113807,0.3717392347766675,0.4303890493113807,0.36431509018105573,0.0,0.007424144595611748,137,59,137,57,other,other
737,0.80315092,-0.329476828,-0.496380519,0.41189505089554135,0.39312764352945795,0.41189505089554135,0.38892208429204245,0.0,0.0042055592374155015,131,62,131,61,other,other
738,0.764273744,-0.439054009,-0.472352857,0.41189504452416004,0.35531367356419274,0.41189504452416004,0.3444503625494263,0.0,0.010863311014766452,131,56,131,54,other,other
739,0.783155855,-0.497163222,-0.373491147,0.42917577821846753,0.3343750161814775,0.42917577821846753,0.3176099976660901,0.0,0.01676501851538742,136,53,136,50,other,other
740,0.777245873,-0.564696519,-0.277500799,0.44542184671685436,0.30899322378083255,0.44542184671685436,0.28220188839261473,0.0,0.02679133538821782,142,49,142,44,other,other
741,0.754625003,-0.632715249,-0.173817485,0.4639692768843229,0.2819403666242029,0.4639692768843229,0.23992311452451562,0.0,0.04201725209968729,148,44,148,38,other,other
742,0.716892067,-0.69466476,-0.059216859,0.48688323055864424,0.2555527282923739,0.48688323055864424,0.1926062521142699,0.0,0.062946476178104,155,40,155,30,other,other
743,0.663686368,-0.745518083,0.061017973,0.5145913619930808,0.2322021241949427,0.5145913619930808,0.2322021241949427,0.0,0.0,164,36,164,36,other,other
744,0.597271769,-0.781573952,0.180023862,0.5465926323961853,0.2144171570144999,0.5465926323961853,0.2144171570144999,0.0,0.0,174,34,174,34,other,other
745,0.522142612,-0.801623497,0.29114749,0.5809558387868314,0.2039699122448877,0.5809558387868314,0.2039699122448877,0.0,0.0,185,32,185,32,other,other
746,0.443673559,-0.8070508,0.389644426,0.6146954286895228,0.2010623370016107,0.6146954286895228,0.2010623370016107,0.0,0.0,196,31,196,31,other,other
747,0.360233899,-0.804433676,0.472353679,0.6463043168705159,0.20246890150536995,0.6463043168705159,0.20246890150536995,0.0,0.0,206,32,206,32,other,other
748,0.34135336,-0.862543722,0.373491915,0.6321505931962986,0.1688699836696188,0.6321505931962986,0.1688699836696188,0.0,0.0,201,26,201,26,other,other
749,0.414825121,-0.865658275,0.280278201,0.5945696661872848,0.16690023971160128,0.5945696661872848,0.16690023971160128,0.0,0.0,189,26,189,26,other,other
750,0.488165975,-0.855169123,0.174297882,0.5545803339249182,0.17345320111704693,0.5545803339249182,0.17345320111704693,0.0,0.0,176,27,176,27,other,other
751,0.556756391,-0.828563054,0.059207988,0.5168618811484883,0.18915882967089473,0.5168618811484883,0.18915882967089473,0.0,0.0,164,30,164,30,other,other
752,0.615964324,-0.785545905,-0.059207958,0.4847485047254914,0.21238224423185295,0.4847485047254914,0.21238224423185295,0.0,0.0,154,33,154,33,other,other
753,0.66246367,-0.728534258,-0.174297796,0.4590534664781102,0.2402019108761053,0.4590534664781102,0.2402019108761053,0.0,0.0,146,38,146,38,other,other
754,0.695102876,-0.662024331,-0.280278034,0.4389994935792433,0.2696975381298725,0.4389994935792433,0.2188340845835578,0.0,0.05086345354631472,140,42,140,34,other,other
755,0.714844678,-0.591186166,-0.373491637,0.4233718287060609,0.2986598477490524,0.4233718287060609,0.2666804654635314,0.0,0.031979382285520996,135,47,135,42,other,other
756,0.653744786,-0.591185235,-0.472353441,0.4004182610010321,0.2986602153070959,0.4004182610010321,0.26668103050326153,0.0,0.03197918480383438,127,47,127,42,other,other
757,0.630449846,-0.671349629,-0.389644282,0.4118950186441366,0.265714913988642,0.4118950186441366,0.21166446907255956,0.0,0.054050444916082435,131,42,131,33,other,other
758,0.601039981,-0.744301073,-0.291147477,0.4282060161070685,0.23278276949604643,0.4282060161070685,0.23278276949604643,0.0,0.0,136,37,136,37,other,other
759,0.558755761,-0.809557525,-0.180023925,0.4503936848148212,0.19970709497721406,0.4503936848148212,0.19970709497721406,0.0,0.0,143,31,143,31,other,other
760,0.503941418,-0.861579855,-0.061018031,0.4808226202039159,0.1694753643469139,0.4808226202039159,0.1694753643469139,0.0,0.0,153,26,153,26,other,other
761,0.439135607,-0.896467109,0.059216907,0.5213331644403416,0.1461249916086154,0.5213331644403416,0.1461249916086154,0.0,0.0,166,23,166,23,other,other
762,0.36855787,-0.913210007,0.173817661,0.5701369405761515,0.1335956124084832,0.5701369405761515,0.1335956124084832,0.0,0.0,181,21,181,21,other,other
763,0.296877756,-0.913704942,0.277501129,0.6196329557384607,0.13320846660126812,0.6196329557384607,0.13320846660126812,0.0,0.0,197,21,197,21,other,other
764,0.23082303,-0.898456842,0.373491676,0.6618982233015354,0.14468910239606497,0.6618982233015354,0.14468910239606497,0.0,0.0,211,23,211,23,other,other
765,0.173215567,-0.944161386,0.280277798,0.6618982212639795,0.10687455467022393,0.6618982212639793,0.10687455467022393,1.1102230246251565e-16,0.0,211,16,211,16,other,other
766,0.238598208,-0.955436216,0.173817525,0.6002031634929096,0.09538548951573365,0.6002031634929096,0.09538548951573365,0.0,0.0,191,15,191,15,other,other
767,0.308463276,-0.949355001,0.059795396,0.5304741145986095,0.101738088117115,0.5304741145986095,0.101738088117115,0.0,0.0,169,16,169,16,other,other
768,0.37653365,-0.924305426,-0.062304822,0.4739011982212249,0.1246452717985578,0.4739011982212249,0.1246452717985578,0.0,0.0,151,19,151,19,other,other
769,0.438188248,-0.879510315,-0.185614291,0.4362298161442373,0.15787028149825755,0.4362298161442373,0.15787028149825755,0.0,0.0,139,25,139,25,other,other
770,0.48968276,-0.817690154,-0.302644358,0.41189501809730195,0.19525425962811072,0.41189501809730195,0.19525425962811072,0.0,0.0,131,31,131,31,other,other
771,0.529200314,-0.744299695,-0.407388011,0.39558408384729804,0.23278342635770985,0.39558408384729804,0.23278342635770985,0.0,0.0,126,37,126,37,other,other
772,0.561544287,-0.662022107,-0.496381652,0.38479073239052153,0.2696984828805836,0.38479073239052153,0.21883576645685515,0.0,0.05086271642372847,122,42,122,34,other,other
773,0.45215795,-0.728530774,-0.514583423,0.36473712279696746,0.24020352961231697,0.36473712279696746,0.24020352961231697,0.0,0.0,116,38,116,38,other,other
774,0.410900307,-0.809554908,-0.419263387,0.37339672523969664,0.1997085137052904,0.37339672523969664,0.1997085137052904,0.0,0.0,119,31,119,31,other,other
775,0.361980757,-0.87950911,-0.308923383,0.38756037106956626,0.15787108740985006,0.38756037106956626,0.15787108740985006,0.0,0.0,123,25,123,25,other,other
776,0.303532244,-0.934171324,-0.187595614,0.41189500499532233,0.11614068690543332,0.41189500499532233,0.11614068690543332,0.0,0.0,131,18,131,18,other,other
777,0.2386717,-0.969099548,-0.062304785,0.45935986360282133,0.07933635758013773,0.45935986360282133,0.07933635758013773,0.0,0.0,146,12,146,12,other,other
778,0.171660656,-0.983374795,0.059216814,0.5528683644517651,0.058123552968237936,0.5528683644517651,0.058123552968237936,0.0,0.0,176,9,176,9,other,other
779,0.107718269,-0.978783502,0.174297533,0.6618982372138543,0.06568600163906817,0.6618982372138543,0.06568600163906817,0.0,0.0,211,10,211,10,other,other
780,0.036591265,-0.997574814,0.059207847,0.661898232428576,0.022173049763925846,0.661898232428576,0.022173049763925846,0.0,0.0,211,3,211,3,other,other
781,0.098727848,-0.993241977,-0.061017926,0.4118950175292257,0.0370271124232686,0.4118950175292257,0.0370271124232686,0.0,0.0,131,5,131,5,other,other
782,0.162464627,-0.969098875,-0.185614159,0.3644307127189961,0.07933722604947525,0.3644307127189961,0.07933722604947525,0.0,0.0,116,12,116,12,other,other
783,0.224119148,-0.92430352,-0.30892331,0.34988975688369023,0.12464686147996083,0.3498897568836903,0.12464686147996083,5.551115123125783e-17,0.0,111,19,111,19,other,other
784,0.279947146,-0.861576425,-0.423456798,0.34296854793962445,0.16947751542778294,0.34296854793962445,0.16947751542778294,0.0,0.0,109,26,109,26,other,other
785,0.32842607,-0.785541436,-0.524462552,0.3390427674012169,0.21238454305335672,0.3390427674012169,0.21238454305335672,0.0,0.0,108,33,108,33,other,other
786,0.196036164,-0.82855827,-0.524462597,0.30693050182639486,0.18916154962827428,0.30693050182639486,0.18916154962827428,0.0,0.0,97,30,97,30,other,other
787,0.143426617,-0.896463648,-0.419263323,0.30245946009319624,0.1461274777252201,0.30245946009319624,0.1461274777252201,0.0,0.0,96,23,96,23,other,other
788,0.084470115,-0.949353113,-0.302644124,0.29331887174153914,0.10174000044280185,0.29331887174153914,0.10174000044280185,0.0,0.0,93,16,93,16,other,other
789,0.023806654,-0.983374153,-0.180023663,0.2709255194320641,0.058124679615912125,0.2709255194320641,0.058124679615912125,0.0,0.0,86,9,86,9,other,other
790,-0.036591272,-0.997574814,-0.059207847,0.16189821881258148,0.022173050932475347,0.16189821881258148,0.022173050932475347,0.0,0.0,51,3,51,3,other,other
791,-0.107718277,-0.978783502,-0.174297528,0.16189822988605396,0.06568600162425575,0.16189822988605396,0.06568600162425575,0.0,0.0,51,10,51,10,other,other
792,-0.048756564,-0.95543504,-0.291147181,0.223592374979102,0.09538675732130585,0.223592374979102,0.09538675732130585,0.0,0.0,71,15,71,15,other,other
793,0.009363985,-0.913207209,-0.40738791,0.25365760025128126,0.1335977981538598,0.25365760025128126,0.1335977981538598,0.0,0.0,80,21,80,21,u025,u025
794,0.062425116,-0.85516487,-0.514583473,0.2692135085053669,0.17345581304143579,0.2692135085053669,0.17345581304143579,0.0,0.0,85,27,85,27,u025,u025
795,-0.065163073,-0.86565516,-0.496381826,0.22922555357946262,0.16690222005013866,0.22922555357946262,0.16690222005013866,0.0,0.0,73,26,73,26,other,other
796,-0.115427477,-0.9137034,-0.38964419,0.20416305812066868,0.1332096747002619,0.20416305812066868,0.1332096747002619,0.0,0.0,65,21,65,21,other,other
797,-0.173215567,-0.944161386,-0.280277798,0.16189822126397937,0.10687455467022393,0.16189822126397937,0.10687455467022393,0.0,0.0,51,16,51,16,other,other
798,-0.230823011,-0.898456844,-0.373491683,0.16189823049423194,0.14468910096286203,0.16189823049423194,0.14468910096286203,0.0,0.0,51,23,51,23,other,other
799,-0.181391756,-0.862542225,-0.472353618,0.19164546780291059,0.16887092546643157,0.19164546780291064,0.16887092546643157,5.551115123125783e-17,0.0,61,26,61,26,other,other
